pl_name,hostname,hostname_canon,discoverymethod,discoverymethod_canon,disc_year,disc_year_int,disc_year_bad,disc_era,pl_orbper,pl_rade,pl_bmasse,pl_eqt,sy_dist,ra,dec
Kepler-1229 b,Kepler-1229,kepler-1229,Transit,transit,2016,2016,false,2010s,86.828989,1.4,2.54,212.0,265.482,297.4868347,46.9966782
Kepler-406 b,Kepler-406,kepler-406,Transit,transit,2014,2014,false,2010s,2.42629,1.43,6.35,1302.0,364.03,291.8481764,44.9682807
Kepler-446 b,Kepler-446,kepler-446,Transit,transit,2015,2015,false,2010s,1.565409,1.5,2.86,648.0,96.339,282.2501047,44.921002
Kepler-231 b,Kepler-231,kepler-231,Transit,transit,2014,2014,false,2010s,10.065275,1.73,35.4,488.0,316.618,293.9733913,50.531846
Kepler-1232 b,Kepler-1232,kepler-1232,Transit,transit,2016,2016,false,2010s,26.7839183,1.93,4.38,523.0,632.865,296.5500966,49.102307
Kepler-1168 b,Kepler-1168,kepler-1168,Transit,transit,2016,2016,false,2010s,55.8226539,2.5,6.8,379.0,752.666,287.2977834,47.455488
Kepler-201 c,Kepler-201,kepler-201,Transit,transit,2014,2014,false,2010s,151.884058,2.85,8.5,378.0,636.445,293.626059,41.2728004
Kepler-1152 b,Kepler-1152,kepler-1152,Transit,transit,2016,2016,false,2010s,1.646801908,0.87,0.59,806.0,215.233,290.4341483,44.1077802
Kepler-175 c,Kepler-175,kepler-175,Transit,transit,2014,2014,false,2010s,34.035257,3.1,9.8,583.0,1312.34,289.553232,43.876116
Kepler-1296 b,Kepler-1296,kepler-1296,Transit,transit,2016,2016,false,2010s,8.3839865,0.91,0.693,1285.0,1551.54,292.1251038,41.4077928
Kepler-1345 b,Kepler-1345,kepler-1345,Transit,transit,2016,2016,false,2010s,44.6169557,2.36,6.17,693.0,1355.02,292.4779428,46.022821
Kepler-1187 b,Kepler-1187,kepler-1187,Transit,transit,2016,2016,false,2010s,18.87064068,2.61,7.32,701.0,1020.53,286.8919996,38.3185034
Kepler-430 b,Kepler-430,kepler-430,Transit,transit,2015,2015,false,2010s,35.968,3.25,10.6,667.0,917.477,292.8085984,49.5794242
Kepler-385 c,Kepler-385,kepler-385,Transit,transit,2014,2014,false,2010s,15.163161,3.04,13.2,829.0,1432.61,294.3385109,50.3365178
Kepler-1113 b,Kepler-1113,kepler-1113,Transit,transit,2016,2016,false,2010s,42.3004954,2.81,8.3,558.0,1073.88,289.4066969,39.338813
Kepler-60 b,Kepler-60,kepler-60,Transit,transit,2012,2012,false,2010s,7.1334,1.71,4.19,1102.0,1025.1,288.9612535,42.2650472
Kepler-104 d,Kepler-104,kepler-104,Transit,transit,2014,2014,false,2010s,51.755394,3.58,5.54022107,515.0,400.785,287.6046621,42.1665104
Kepler-100 b,Kepler-100,kepler-100,Transit,transit,2014,2014,false,2010s,6.88734,1.34,4.01,1155.0,304.645,291.3861294,41.9901394
Kepler-1190 b,Kepler-1190,kepler-1190,Transit,transit,2016,2016,false,2010s,10.45843441,1.33,2.33,609.0,342.509,284.9996582,49.4799506
Kepler-1211 b,Kepler-1211,kepler-1211,Transit,transit,2016,2016,false,2010s,11.01816836,2.55,7.04,840.0,1826.53,285.7207618,40.8569116
Kepler-182 b,Kepler-182,kepler-182,Transit,transit,2014,2014,false,2010s,9.825792,2.58,7.18,935.0,1549.09,289.8301128,50.5862025
Kepler-514 b,Kepler-514,kepler-514,Transit,transit,2016,2016,false,2010s,5.65179605,1.72,3.61,1248.0,455.336,286.2471739,50.2423694
Kepler-515 b,Kepler-515,kepler-515,Transit,transit,2016,2016,false,2010s,19.96371318,1.46,2.73,564.0,255.0,290.493913,52.055611
Kepler-1143 b,Kepler-1143,kepler-1143,Transit,transit,2016,2016,false,2010s,2.888904849,1.67,3.43,976.0,555.189,287.302772,39.2896399
Kepler-110 c,Kepler-110,kepler-110,Transit,transit,2014,2014,false,2010s,31.719775,2.21,5.52,743.0,586.531,292.9291693,48.6028303
Kepler-1088 b,Kepler-1088,kepler-1088,Transit,transit,2016,2016,false,2010s,23.12748644,1.42,2.6,667.0,280.629,281.5614578,42.4504087
Kepler-362 c,Kepler-362,kepler-362,Transit,transit,2014,2014,false,2010s,37.866281,1.45,2.7,543.0,1090.51,291.771603,47.5299192
Kepler-1145 b,Kepler-1145,kepler-1145,Transit,transit,2016,2016,false,2010s,3.97076766,1.4,2.54,958.0,691.961,295.3081524,43.0444026
Kepler-1242 b,Kepler-1242,kepler-1242,Transit,transit,2016,2016,false,2010s,13.62798432,2.26,5.73,639.0,687.615,284.6062174,41.196344
Kepler-1302 b,Kepler-1302,kepler-1302,Transit,transit,2016,2016,false,2010s,8.83922659,1.43,2.63,778.0,634.58,290.9892462,50.308064
Kepler-401 b,Kepler-401,kepler-401,Transit,transit,2014,2014,false,2010s,14.383035,1.71,3.57,889.0,965.56,290.0827494,50.8634361
Kepler-1193 b,Kepler-1193,kepler-1193,Transit,transit,2016,2016,false,2010s,2.832652134,1.32,2.3,1453.0,802.116,288.1447323,51.2756446
Kepler-144 c,Kepler-144,kepler-144,Transit,transit,2014,2014,false,2010s,10.104665,1.35,2.39,1046.0,384.917,281.9156128,42.7755535
Kepler-519 b,Kepler-519,kepler-519,Transit,transit,2016,2016,false,2010s,24.3078946,2.1,5.06,532.0,246.61,299.3196708,41.3847447
Kepler-167 d,Kepler-167,kepler-167,Transit,transit,2016,2016,false,2010s,21.80379,1.238,2.06,538.0,341.908,292.6585253,38.3455558
Kepler-395 c,Kepler-395,kepler-395,Transit,transit,2014,2014,false,2010s,34.989262,1.32,2.3,341.0,421.382,293.5111889,45.1366252
Kepler-206 b,Kepler-206,kepler-206,Transit,transit,2014,2014,false,2010s,7.781987,1.2,1.87,983.0,594.447,291.6346564,41.8338415
Kepler-1091 b,Kepler-1091,kepler-1091,Transit,transit,2016,2016,false,2010s,1.434741564,1.46,2.73,1664.0,914.299,299.7854426,43.6707235
Kepler-380 b,Kepler-380,kepler-380,Transit,transit,2014,2014,false,2010s,3.930821,1.19,1.81,1317.0,813.713,282.3947017,48.7591334
Kepler-1267 b,Kepler-1267,kepler-1267,Transit,transit,2016,2016,false,2010s,13.0313945,3.01,9.32,774.0,1379.43,299.1695093,43.4410533
Kepler-1282 b,Kepler-1282,kepler-1282,Transit,transit,2016,2016,false,2010s,2.131946513,1.55,3.02,1418.0,1103.29,290.1761688,46.6983036
Kepler-1353 b,Kepler-1353,kepler-1353,Transit,transit,2016,2016,false,2010s,24.7543966,1.8,3.89,491.0,593.384,295.7353911,42.5762317
Kepler-116 c,Kepler-116,kepler-116,Transit,transit,2014,2014,false,2010s,13.07163,2.3,5.9,964.0,955.168,294.7420605,43.5367842
Kepler-145 b,Kepler-145,kepler-145,Transit,transit,2013,2013,false,2010s,22.951,2.65,37.1,873.0,566.85,291.3877397,44.5290465
Kepler-403 b,Kepler-403,kepler-403,Transit,transit,2014,2014,false,2010s,7.031462,1.25,2.1,1194.0,840.269,289.9214256,46.7445267
Kepler-957 b,Kepler-957,kepler-957,Transit,transit,2016,2016,false,2010s,5.907413537,5.5,25.9,769.0,824.688,290.1563633,48.818971
Kepler-85 b,Kepler-85,kepler-85,Transit,transit,2012,2012,false,2010s,8.3,1.778,1.84,809.0,765.025,290.9734395,45.2902761
Kepler-36 c,Kepler-36,kepler-36,Transit,transit,2012,2012,false,2010s,16.21865,3.679,7.13,928.0,527.956,291.2501859,49.2318073
Kepler-510 b,Kepler-510,kepler-510,Transit,transit,2016,2016,false,2010s,19.55659418,2.47,6.66,797.0,386.177,287.6550196,39.2441716
Kepler-1250 b,Kepler-1250,kepler-1250,Transit,transit,2016,2016,false,2010s,2.607543834,1.92,4.35,1431.0,2126.85,287.7938184,45.9802492
Kepler-51 d,Kepler-51,kepler-51,Transit,transit,2014,2014,false,2010s,130.194,9.7,7.6,381.0,783.831,296.4797624,49.9376486
Kepler-285 c,Kepler-285,kepler-285,Transit,transit,2014,2014,false,2010s,6.186676,1.12,1.46,851.0,824.31,291.3908469,48.0655392
Kepler-161 c,Kepler-161,kepler-161,Transit,transit,2014,2014,false,2010s,7.06424,2.05,3.61,769.0,434.632,290.5164698,43.0838642
Kepler-187 b,Kepler-187,kepler-187,Transit,transit,2014,2014,false,2010s,4.938864,1.41,2.57,1244.0,1143.0,299.7964955,44.0892448
Kepler-367 b,Kepler-367,kepler-367,Transit,transit,2014,2014,false,2010s,37.815724,1.3,2.24,401.0,188.027,297.292558,49.9817499
Kepler-384 b,Kepler-384,kepler-384,Transit,transit,2014,2014,false,2010s,22.597053,1.12,1.46,670.0,895.678,286.0261113,44.7828571
Kepler-172 d,Kepler-172,kepler-172,Transit,transit,2014,2014,false,2010s,14.627119,2.25,5.69,736.0,828.592,283.3684093,41.821839
Kepler-1272 b,Kepler-1272,kepler-1272,Transit,transit,2016,2016,false,2010s,51.1309704,2.37,6.21,542.0,1206.37,285.2197605,38.8058393
Kepler-1312 b,Kepler-1312,kepler-1312,Transit,transit,2016,2016,false,2010s,5.448325286,2.1,5.06,978.0,299.104,292.9712801,41.0357494
Kepler-1336 b,Kepler-1336,kepler-1336,Transit,transit,2016,2016,false,2010s,23.198681,1.98,4.58,793.0,1126.64,296.2776587,46.8998006
Kepler-1313 b,Kepler-1313,kepler-1313,Transit,transit,2016,2016,false,2010s,3.833091178,1.76,3.75,1012.0,174.234,292.388582,42.2332767
Kepler-114 d,Kepler-114,kepler-114,Transit,transit,2013,2013,false,2010s,11.776,2.53,3.9,446.0,259.533,294.121482,48.3497977
Kepler-293 c,Kepler-293,kepler-293,Transit,transit,2014,2014,false,2010s,54.155743,3.83,14.0,466.0,974.633,286.3580611,42.4064917
Kepler-370 c,Kepler-370,kepler-370,Transit,transit,2014,2014,false,2010s,19.02293,1.91,4.31,647.0,1167.94,292.1710683,40.9162381
Kepler-1142 b,Kepler-1142,kepler-1142,Transit,transit,2016,2016,false,2010s,18.3027248,1.47,2.76,902.0,1273.51,292.7144796,44.0822816
Kepler-349 c,Kepler-349,kepler-349,Transit,transit,2014,2014,false,2010s,12.247629,1.96,4.5,763.0,940.724,293.6764689,44.6155972
Kepler-1155 b,Kepler-1155,kepler-1155,Transit,transit,2016,2016,false,2010s,33.469743,2.03,4.78,609.0,1128.72,288.8206058,39.5228712
Kepler-481 b,Kepler-481,kepler-481,Transit,transit,2016,2016,false,2010s,10.06082567,2.5,6.8,899.0,813.724,291.9069862,49.262076
Kepler-1162 b,Kepler-1162,kepler-1162,Transit,transit,2016,2016,false,2010s,32.5637069,2.21,5.52,490.0,940.211,283.2920273,45.4339813
Kepler-1163 b,Kepler-1163,kepler-1163,Transit,transit,2016,2016,false,2010s,6.11786898,1.03,1.08,1211.0,478.647,290.235863,50.0300654
Kepler-530 b,Kepler-530,kepler-530,Transit,transit,2016,2016,false,2010s,39.30941904,3.01,9.32,488.0,457.709,283.3402948,48.549062
Kepler-292 b,Kepler-292,kepler-292,Transit,transit,2014,2014,false,2010s,2.580827,1.32,2.3,1130.0,1056.48,295.7661979,42.4242822
Kepler-85 d,Kepler-85,kepler-85,Transit,transit,2014,2014,false,2010s,17.91323,1.2,8.69679,626.0,765.025,290.9734395,45.2902761
Kepler-357 d,Kepler-357,kepler-357,Transit,transit,2014,2014,false,2010s,49.499875,3.43,11.6,402.0,688.573,291.2429746,44.0086337
Kepler-1390 b,Kepler-1390,kepler-1390,Transit,transit,2016,2016,false,2010s,6.48021673,1.18,1.76,934.0,723.431,298.6624419,48.2488659
Kepler-355 b,Kepler-355,kepler-355,Transit,transit,2014,2014,false,2010s,11.03189,1.46,2.73,840.0,1432.17,285.7994917,42.8117427
Kepler-331 b,Kepler-331,kepler-331,Transit,transit,2014,2014,false,2010s,8.457496,1.82,3.97,540.0,580.119,291.8343455,39.3073462
Kepler-350 c,Kepler-350,kepler-350,Transit,transit,2013,2013,false,2010s,17.849,3.1,6.1,888.0,956.859,285.4195845,39.7061009
Kepler-55 c,Kepler-55,kepler-55,Transit,transit,2012,2012,false,2010s,42.1516418,2.21,69.8,349.0,578.796,285.1683291,44.0264898
Kepler-1370 b,Kepler-1370,kepler-1370,Transit,transit,2016,2016,false,2010s,20.2641684,1.84,4.04,770.0,1004.1,284.5656897,41.7784781
Kepler-417 b,Kepler-417,kepler-417,Transit Timing Variations,transit timing variations,2014,2014,false,2010s,12.331,2.31,11.0,671.0,973.989,293.8241813,42.779648
Kepler-363 c,Kepler-363,kepler-363,Transit,transit,2014,2014,false,2010s,7.542427,1.69,66.4,1054.0,762.596,283.1920779,41.3054172
Kepler-1032 b,Kepler-1032,kepler-1032,Transit,transit,2016,2016,false,2010s,3.290117953,1.87,4.16,802.0,673.01,289.9308779,40.0977109
Kepler-272 b,Kepler-272,kepler-272,Transit,transit,2014,2014,false,2010s,2.971353,1.43,78.0,1200.0,889.608,299.1275257,47.5938319
Kepler-970 b,Kepler-970,kepler-970,Transit,transit,2016,2016,false,2010s,16.736525,2.609,7.31,464.0,331.545,289.6252192,40.7087351
Kepler-1375 b,Kepler-1375,kepler-1375,Transit,transit,2016,2016,false,2010s,3.3004192,1.74,3.68,1543.0,1430.84,296.2935173,43.4032189
Kepler-125 c,Kepler-125,kepler-125,Transit,transit,2014,2014,false,2010s,5.774464,0.74,0.33,529.0,183.365,298.2581101,47.6050031
Kepler-1059 b,Kepler-1059,kepler-1059,Transit,transit,2016,2016,false,2010s,3.764191048,1.73,3.64,908.0,713.167,289.2202147,41.7064385
Kepler-237 b,Kepler-237,kepler-237,Transit,transit,2014,2014,false,2010s,4.715106,1.41,2.57,823.0,657.822,283.2213438,40.421762
K2-79 b,K2-79,k2-79,Transit,transit,2016,2016,false,2010s,10.9947,4.09,9.2,1022.0,256.011,55.2559307,13.5191871
Kepler-107 c,Kepler-107,kepler-107,Transit,transit,2014,2014,false,2010s,4.901452,1.597,10.0,1378.0,525.997,297.028162,48.2086019
Kepler-266 c,Kepler-266,kepler-266,Transit,transit,2014,2014,false,2010s,107.723601,3.89,14.4,421.0,1370.79,294.4843821,44.1669355
Kepler-107 b,Kepler-107,kepler-107,Transit,transit,2014,2014,false,2010s,3.1800218,1.536,3.8,1592.0,525.997,297.028162,48.2086019
Kepler-985 b,Kepler-985,kepler-985,Transit,transit,2016,2016,false,2010s,116.331901,2.98,9.17,323.0,679.361,290.144339,44.0498808
Kepler-127 d,Kepler-127,kepler-127,Transit,transit,2014,2014,false,2010s,48.630408,2.64,7.46,590.0,352.794,285.1899439,46.0280596
Kepler-275 d,Kepler-275,kepler-275,Transit,transit,2014,2014,false,2010s,35.676062,3.33,11.1,671.0,2034.25,292.4797004,38.5149018
Kepler-335 b,Kepler-335,kepler-335,Transit,transit,2014,2014,false,2010s,6.562331,3.39,11.4,1290.0,1278.97,296.0642944,45.4285986
Kepler-344 b,Kepler-344,kepler-344,Transit,transit,2014,2014,false,2010s,21.963945,2.61,7.32,643.0,1002.94,292.4996101,46.3243406
Kepler-969 b,Kepler-969,kepler-969,Transit,transit,2016,2016,false,2010s,34.1731714,2.07,4.94,465.0,390.354,288.3724989,47.9335642
Kepler-329 c,Kepler-329,kepler-329,Transit,transit,2014,2014,false,2010s,18.684737,1.93,4.38,402.0,439.719,299.2681646,45.2272852
Kepler-325 b,Kepler-325,kepler-325,Transit,transit,2014,2014,false,2010s,4.544439,2.91,8.8,1017.0,823.242,289.8354219,49.825607
Kepler-365 b,Kepler-365,kepler-365,Transit,transit,2014,2014,false,2010s,10.664903,2.04,4.82,865.0,1038.99,295.626564,49.130411
Kepler-1069 b,Kepler-1069,kepler-1069,Transit,transit,2016,2016,false,2010s,23.8990296,1.6,3.19,823.0,695.967,290.9792378,47.9889097
Kepler-345 b,Kepler-345,kepler-345,Transit,transit,2014,2014,false,2010s,7.415563,0.74,0.48,622.0,260.0,295.2288521,45.9710432
Kepler-382 c,Kepler-382,kepler-382,Transit,transit,2014,2014,false,2010s,12.162701,1.59,3.15,882.0,935.446,299.1362435,45.8699582
Kepler-544 b,Kepler-544,kepler-544,Transit,transit,2016,2016,false,2010s,21.41616926,2.12,5.14,748.0,963.18,294.0290734,39.0517893
Kepler-240 c,Kepler-240,kepler-240,Transit,transit,2014,2014,false,2010s,7.953528,2.2,102.3,696.0,746.927,291.1587635,40.7502108
Kepler-332 c,Kepler-332,kepler-332,Transit,transit,2014,2014,false,2010s,15.995622,1.09,1.32,550.0,344.19,286.6627811,47.4136938
Kepler-424 b,Kepler-424,kepler-424,Transit,transit,2014,2014,false,2010s,3.3118644,9.98,327.35,1116.0,698.646,298.6249797,48.57745
Kepler-207 b,Kepler-207,kepler-207,Transit,transit,2014,2014,false,2010s,1.611865,1.57,3.09,1930.0,875.519,290.0305195,42.1660555
Kepler-219 c,Kepler-219,kepler-219,Transit,transit,2014,2014,false,2010s,22.714613,3.58,12.5,766.0,787.07,288.7389481,46.7625929
Kepler-223 c,Kepler-223,kepler-223,Transit,transit,2014,2014,false,2010s,9.84564,3.44,5.1,947.0,1859.71,298.3183909,47.2794824
Kepler-402 e,Kepler-402,kepler-402,Transit,transit,2014,2014,false,2010s,11.242861,1.46,2.73,931.0,625.339,288.3701976,43.3546109
Kepler-168 c,Kepler-168,kepler-168,Transit,transit,2014,2014,false,2010s,13.193242,2.69,7.7,862.0,1343.6,294.7101832,39.8250437
Kepler-634 b,Kepler-634,kepler-634,Transit,transit,2016,2016,false,2010s,5.16950177,1.89,4.23,1309.0,888.027,291.19509,40.7027352
Kepler-238 d,Kepler-238,kepler-238,Transit,transit,2014,2014,false,2010s,13.233549,3.07,23.1,888.0,1798.75,287.8971066,40.6378141
Kepler-224 d,Kepler-224,kepler-224,Transit,transit,2014,2014,false,2010s,11.349393,2.3,5.9,610.0,782.088,290.9342679,47.3575414
Kepler-30 b,Kepler-30,kepler-30,Transit,transit,2012,2012,false,2010s,29.33434,3.9,11.3,524.0,914.221,285.2836483,38.9472625
Kepler-1499 b,Kepler-1499,kepler-1499,Transit,transit,2016,2016,false,2010s,44.2008,1.19,1.81,409.0,309.869,283.986348,41.6505091
Kepler-850 b,Kepler-850,kepler-850,Transit,transit,2016,2016,false,2010s,7.19303878,1.78,3.82,995.0,1661.28,293.0844515,48.5753645
HIP 79098 AB b,HIP 79098 AB,hip 79098 ab,Imaging,imaging,2019,2019,false,2010s,,12.1,6515.515,2450.0,145.798,242.1821202,-23.6855244
Kepler-851 b,Kepler-851,kepler-851,Transit,transit,2016,2016,false,2010s,8.50699658,1.68,3.46,900.0,839.255,294.6802199,49.1401106
Kepler-241 c,Kepler-241,kepler-241,Transit,transit,2014,2014,false,2010s,36.065978,2.57,7.13,397.0,512.0,292.9131121,41.0609786
Kepler-249 b,Kepler-249,kepler-249,Transit,transit,2014,2014,false,2010s,3.306539,1.09,1.32,554.0,190.401,296.9853002,43.6586043
Kepler-325 d,Kepler-325,kepler-325,Transit,transit,2014,2014,false,2010s,38.715185,2.79,8.2,498.0,823.242,289.8354219,49.825607
Kepler-149 b,Kepler-149,kepler-149,Transit,transit,2014,2014,false,2010s,29.198943,4.21,16.5,540.0,571.034,285.8537014,38.3840916
Kepler-1473 b,Kepler-1473,kepler-1473,Transit,transit,2016,2016,false,2010s,14.4273551,1.19,1.81,783.0,652.253,290.6365144,48.9961494
Kepler-1501 b,Kepler-1501,kepler-1501,Transit,transit,2016,2016,false,2010s,14.5564533,1.56,3.05,787.0,749.06,289.918589,42.001428
EPIC 212737443 c,EPIC 212737443,epic 212737443,Transit,transit,2019,2019,false,2010s,65.55,2.69,7.7,316.0,336.25,204.2215065,-7.3180577
Kepler-476 b,Kepler-476,kepler-476,Transit,transit,2016,2016,false,2010s,14.00640607,3.08,9.69,807.0,813.535,295.1637592,43.9630716
DE CVn b,DE CVn,de cvn,Eclipse Timing Variations,eclipse timing variations,2018,2018,false,2010s,4098.1,12.4,3823.27330161,,30.5225,201.7207198,45.5455449
Kepler-838 b,Kepler-838,kepler-838,Transit,transit,2016,2016,false,2010s,15.74957994,2.73,7.9,777.0,1104.04,285.4354695,45.975959
TRAPPIST-1 b,TRAPPIST-1,trappist-1,Transit,transit,2016,2016,false,2010s,1.510826,1.116,1.374,397.6,12.42988881,346.6263919,-5.0434618
HATS-30 b,HATS-30,hats-30,Transit,transit,2016,2016,false,2010s,3.1743516,13.170575,224.38798,1414.0,342.14,5.618525,-59.9425892
Kepler-238 e,Kepler-238,kepler-238,Transit,transit,2013,2013,false,2010s,23.654,5.6,169.7,731.0,1798.75,287.8971066,40.6378141
Kepler-342 c,Kepler-342,kepler-342,Transit,transit,2014,2014,false,2010s,26.234138,1.96,4.5,754.0,781.611,292.6780488,46.7266813
Kepler-106 c,Kepler-106,kepler-106,Transit,transit,2014,2014,false,2010s,13.5708,2.5,10.44,785.0,444.322,300.864006,44.3375497
Kepler-837 b,Kepler-837,kepler-837,Transit,transit,2016,2016,false,2010s,16.56059504,2.56,7.08,701.0,901.907,285.2467607,45.95011
Kepler-273 c,Kepler-273,kepler-273,Transit,transit,2014,2014,false,2010s,8.014927,1.98,4.58,865.0,713.964,291.3021458,47.6976573
Kepler-1391 b,Kepler-1391,kepler-1391,Transit,transit,2016,2016,false,2010s,54.4092333,1.68,3.46,513.0,1038.35,294.8309749,46.6595768
Kepler-1543 b,Kepler-1543,kepler-1543,Transit,transit,2016,2016,false,2010s,6.96710269,2.71,7.8,1774.0,921.784,297.1242915,47.0369876
Kepler-1580 b,Kepler-1580,kepler-1580,Transit,transit,2016,2016,false,2010s,56.6449279,2.11,5.1,733.0,1002.02,285.9687099,41.3635264
Kepler-621 b,Kepler-621,kepler-621,Transit,transit,2016,2016,false,2010s,2.628113746,2.3,5.9,737.0,389.0,290.927245,39.9141166
Kepler-150 c,Kepler-150,kepler-150,Transit,transit,2014,2014,false,2010s,7.381998,3.69,13.2,876.0,891.092,288.2341025,40.520897
Kepler-1476 b,Kepler-1476,kepler-1476,Transit,transit,2016,2016,false,2010s,10.35863224,1.67,3.43,860.0,1002.74,284.5320743,43.9898971
Kepler-1513 b,Kepler-1513,kepler-1513,Transit,transit,2016,2016,false,2010s,160.8842,8.594,48.30991786,346.0,349.247,289.7917561,39.2852655
GJ 682 c,GJ 682,gj 682,Radial Velocity,radial velocity,2014,2014,false,2010s,57.32,2.89,8.7,,5.00671,264.2610245,-44.3232519
7 CMa c,7 CMa,7 cma,Radial Velocity,radial velocity,2019,2019,false,2010s,996.0,13.9,276.5121,,19.8101,99.171276,-19.2561808
Kepler-301 b,Kepler-301,kepler-301,Transit,transit,2014,2014,false,2010s,2.508553,1.35,2.39,1278.0,719.166,283.982904,49.2329512
Kepler-327 c,Kepler-327,kepler-327,Transit,transit,2014,2014,false,2010s,5.212333,1.03,20.3,537.0,241.987,292.6422963,44.0876251
Kepler-329 b,Kepler-329,kepler-329,Transit,transit,2014,2014,false,2010s,7.416397,1.4,2.54,547.0,439.719,299.2681646,45.2272852
Kepler-336 c,Kepler-336,kepler-336,Transit,transit,2014,2014,false,2010s,9.600001,2.1,5.06,967.0,768.86,290.2376224,41.3313637
Kepler-1392 b,Kepler-1392,kepler-1392,Transit,transit,2016,2016,false,2010s,15.1410397,1.96,4.5,714.0,1117.0,288.7669819,46.3944497
WASP-167 b,WASP-167,wasp-167,Transit,transit,2017,2017,false,2010s,2.0219596,17.71022,2542.64,2329.0,423.552,196.0437932,-35.5495292
Kepler-299 c,Kepler-299,kepler-299,Transit,transit,2014,2014,false,2010s,6.885875,2.65,7.51,946.0,1052.24,283.2070156,48.5805222
Kepler-304 e,Kepler-304,kepler-304,Transit,transit,2016,2016,false,2010s,1.499146953,1.2,1.87,1137.0,434.684,294.4418031,40.5575408
Kepler-341 e,Kepler-341,kepler-341,Transit,transit,2014,2014,false,2010s,42.473269,1.99,4.62,539.0,1047.03,289.8615609,43.4727412
Kepler-341 b,Kepler-341,kepler-341,Transit,transit,2014,2014,false,2010s,5.195528,1.18,1.76,1085.0,1047.03,289.8615609,43.4727412
Kepler-80 b,Kepler-80,kepler-80,Transit,transit,2012,2012,false,2010s,7.05246,2.67,6.93,547.0,369.451,296.1125759,39.9787451
Kepler-94 b,Kepler-94,kepler-94,Transit,transit,2014,2014,false,2010s,2.50806,3.51,10.84,997.0,191.904,281.1947316,47.4972606
Kepler-305 c,Kepler-305,kepler-305,Transit,transit,2013,2013,false,2010s,8.291,3.3,6.0,728.0,868.477,299.2242557,40.343167
Kepler-279 d,Kepler-279,kepler-279,Transit,transit,2013,2013,false,2010s,54.414,3.1,37.5,574.0,1037.4,287.391295,42.194822
Kepler-770 c,Kepler-770,kepler-770,Transit,transit,2016,2016,false,2010s,1.475322314,1.2,1.87,2740.0,930.457,286.4904589,38.374872
Kepler-1397 b,Kepler-1397,kepler-1397,Transit,transit,2016,2016,false,2010s,47.449955,1.72,3.61,551.0,1198.25,299.6758812,47.0758234
Kepler-169 d,Kepler-169,kepler-169,Transit,transit,2014,2014,false,2010s,8.348125,1.25,2.1,702.0,406.529,285.9999204,40.9193822
Kepler-438 b,Kepler-438,kepler-438,Transit,transit,2015,2015,false,2010s,35.23319,1.12,1.46,288.0,195.94287175,281.6457236,41.9510686
Kepler-201 b,Kepler-201,kepler-201,Transit,transit,2014,2014,false,2010s,25.672083,2.46,6.62,683.0,636.445,293.626059,41.2728004
Kepler-298 b,Kepler-298,kepler-298,Transit,transit,2014,2014,false,2010s,10.475464,1.96,4.5,540.0,518.204,283.0398448,48.8253303
Kepler-101 b,Kepler-101,kepler-101,Transit,transit,2014,2014,false,2010s,3.4876812,5.77,51.1,1513.0,927.981,283.255507,48.3552474
Kepler-295 d,Kepler-295,kepler-295,Transit,transit,2014,2014,false,2010s,33.884054,1.36,2.42,533.0,1699.19,285.3458383,45.3677754
Kepler-295 c,Kepler-295,kepler-295,Transit,transit,2014,2014,false,2010s,21.526258,1.17,1.71,621.0,1699.19,285.3458383,45.3677754
Kepler-1547 b,Kepler-1547,kepler-1547,Transit,transit,2016,2016,false,2010s,0.692979676,0.9,0.666,3186.0,674.695,283.7640396,42.2220992
Kepler-1620 b,Kepler-1620,kepler-1620,Transit,transit,2016,2016,false,2010s,101.951829,1.61,3.22,428.0,895.069,297.2709026,46.9284743
Kepler-69 c,Kepler-69,kepler-69,Transit,transit,2013,2013,false,2010s,242.4613,1.71,3.57,299.0,730.625,293.2609013,44.8688656
Kepler-431 b,Kepler-431,kepler-431,Transit,transit,2015,2015,false,2010s,6.803,0.764,0.37,1032.0,486.546,281.1123072,43.2277663
Kepler-1609 b,Kepler-1609,kepler-1609,Transit,transit,2016,2016,false,2010s,114.34219,2.22,5.56,429.0,1826.04,290.1465356,39.6658026
Kepler-1047 c,Kepler-1047,kepler-1047,Transit,transit,2016,2016,false,2010s,3.18897601,0.99,0.937,1309.0,817.647,288.6462564,50.7889645
K2-133 b,K2-133,k2-133,Transit,transit,2017,2017,false,2010s,3.07133,1.34,2.36,,75.1703,70.1493775,25.0098135
Kepler-84 f,Kepler-84,kepler-84,Transit,transit,2014,2014,false,2010s,44.552169,2.2,5.48,572.0,1023.9,298.2520208,40.4960842
Kepler-117 c,Kepler-117,kepler-117,Transit,transit,2014,2014,false,2010s,50.790391,12.341,584.78,704.0,1455.57,288.7930651,48.040176
Kepler-1550 b,Kepler-1550,kepler-1550,Transit,transit,2016,2016,false,2010s,225.582809,3.02,9.38,348.0,1179.01,287.7646113,38.2947076
Kepler-443 b,Kepler-443,kepler-443,Transit,transit,2015,2015,false,2010s,177.6693,2.33,6.04,233.0,802.271,288.6104839,49.9685458
HATS-4 b,HATS-4,hats-4,Transit,transit,2014,2014,false,2010s,2.516729,11.433,420.471,1315.0,416.459,94.1120914,-22.5468824
Kepler-294 c,Kepler-294,kepler-294,Transit,transit,2014,2014,false,2010s,6.6264,2.71,7.8,895.0,1357.01,287.3920392,46.0592578
