pl_name,hostname,hostname_canon,discoverymethod,discoverymethod_canon,disc_year,disc_year_int,disc_year_bad,disc_era,pl_orbper,pl_rade,pl_bmasse,pl_eqt,sy_dist,ra,dec
TOI-5108 b,TOI-5108,toi-5108,Transit,transit,2025,2025,false,2020s,6.753581,6.6,32.0,1180.0,130.919,166.2695041,11.2464069
TOI-4914 b,TOI-4914,toi-4914,Transit,transit,2024,2024,false,2020s,10.60057,12.87,227.0,894.0,299.89,204.5426717,-28.1429206
EPIC 212297394 c,EPIC 212297394,epic 212297394,Transit,transit,2021,2021,false,2020s,5.213965,2.27,5.77,866.0,418.395,207.2061241,-17.6098985
Kepler-1858 b,Kepler-1858,kepler-1858,Transit,transit,2021,2021,false,2020s,88.07160187,2.42168247,6.44,330.0,833.055,292.3074315,46.626579
Kepler-949 c,Kepler-949,kepler-949,Transit,transit,2023,2023,false,2020s,20.99757968,2.97,9.11,582.0,486.105,298.6079128,46.45366
TOI-1416 b,TOI-1416,toi-1416,Transit,transit,2023,2023,false,2020s,1.0697568,1.62,3.48,1517.0,55.0135,216.9234892,41.9529862
HIP 38594 c,HIP 38594,hip 38594,Radial Velocity,radial velocity,2020,2020,false,2020s,3477.768,7.94,48.4,,17.7886,118.5439118,-25.3023073
TOI-4515 b,TOI-4515,toi-4515,Transit,transit,2024,2024,false,2020s,15.266446,12.17,637.0,705.0,193.499,21.1861778,21.5130638
AU Mic e,AU Mic,au mic,Radial Velocity,radial velocity,2025,2025,false,2020s,33.11,4.87,21.1,,9.7221,311.2911369,-31.34245
AU Mic d,AU Mic,au mic,Transit Timing Variations,transit timing variations,2023,2023,false,2020s,12.73596,1.02,1.053,,9.7221,311.2911369,-31.34245
TOI-3540 A b,TOI-3540 A,toi-3540 a,Transit,transit,2022,2022,false,2020s,3.119999,23.53885947,375.03752026,1498.0,,328.9113712,28.1794996
Kepler-1690 b,Kepler-1690,kepler-1690,Transit,transit,2020,2020,false,2020s,234.636,2.81109223,8.3,267.0,703.789,288.1566649,41.8779417
Kepler-1841 b,Kepler-1841,kepler-1841,Transit,transit,2021,2021,false,2020s,25.88599968,1.48912557,2.82,542.0,631.7,287.7069031,40.6852161
HD 105618 b,HD 105618,hd 105618,Radial Velocity,radial velocity,2022,2022,false,2020s,10.02245,5.44,25.42627256,,70.0837,182.4021288,11.2115695
TOI-3160 A b,TOI-3160 A,toi-3160 a,Transit,transit,2025,2025,false,2020s,3.971281,13.7646283,378.21580433,1539.0,567.678,224.5658555,-27.6825503
K2-312 c,HD 80653,hd 80653,Radial Velocity,radial velocity,2023,2023,false,2020s,921.2,12.8,1719.45168187,,109.86,140.3390845,14.3678691
TOI-262 b,TOI-262,toi-262,Transit,transit,2023,2023,false,2020s,11.14529,2.07,4.94,584.0,43.932,32.534687,-31.0706272
TOI-4184 b,TOI-4184,toi-4184,Transit,transit,2023,2023,false,2020s,4.9019804,2.43,6.48,412.0,69.3649,43.8284749,-79.4147039
TOI-5489 b,TOI-5489,toi-5489,Transit,transit,2025,2025,false,2020s,3.15222,1.4,2.54,624.0,45.0907,128.691294,11.4895882
GJ 3082 b,GJ 3082,gj 3082,Radial Velocity,radial velocity,2020,2020,false,2020s,11.949,2.79,8.2,,16.6186,18.6432425,-53.9407751
Kepler-1723 b,Kepler-1723,kepler-1723,Transit,transit,2021,2021,false,2020s,39.75289917,2.88046569,8.65,568.0,811.278,294.4627362,46.8214022
Kepler-1783 b,Kepler-1783,kepler-1783,Transit,transit,2021,2021,false,2020s,8.277440071,1.31946731,2.3,1088.0,264.078,297.0210984,41.3771655
TOI-6255 b,TOI-6255,toi-6255,Transit,transit,2024,2024,false,2020s,0.23818244,1.079,1.44,1256.46,20.3167,331.5031606,39.2988284
TOI-157 b,TOI-157,toi-157,Transit,transit,2020,2020,false,2020s,2.0845435,14.414774,375.0394,1588.0,355.683,73.7014398,-76.6806061
OGLE-2017-BLG-0640L b,OGLE-2017-BLG-0640L,ogle-2017-blg-0640l,Microlensing,microlensing,2024,2024,false,2020s,,13.5,514.88201934,,6630.0,267.465125,-29.4615
OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L,ogle-2017-blg-1099l,Microlensing,microlensing,2021,2021,false,2020s,,13.1,959.84178914,,7250.0,263.96425,-29.5858611
HD 102888 b,HD 102888,hd 102888,Radial Velocity,radial velocity,2025,2025,false,2020s,252.06,12.8,1808.44363583,,126.484,177.6545263,-27.2779074
TOI-2458 c,TOI-2458,toi-2458,Radial Velocity,radial velocity,2024,2024,false,2020s,16.553,3.18,10.22,,112.958,79.621529,1.253439
HAT-P-61 b,HAT-P-61,hat-p-61,Transit,transit,2021,2021,false,2020s,1.90231289,10.07687365,335.9446262,1505.0,338.84,75.4801665,50.1311784
TOI-712 c,TOI-712,toi-712,Transit,transit,2022,2022,false,2020s,51.69906,2.701,7.76,369.9,58.6212,92.9361063,-65.8258386
TOI-1130 c,TOI-1130,toi-1130,Transit,transit,2020,2020,false,2020s,8.3501898,13.0,336.0,650.0,58.2609,286.3760037,-41.4376399
TOI-1516 b,TOI-1516,toi-1516,Transit,transit,2022,2022,false,2020s,2.056014,15.24421375,1004.33776612,1839.0,247.054,340.0846204,69.5037313
HD 101581 b,HIP 56998,hip 56998,Transit,transit,2025,2025,false,2020s,4.46569,0.956,0.827,834.0,12.7781,175.2563039,-44.4041485
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,ogle-2017-blg-0406l,Microlensing,microlensing,2020,2020,false,2020s,,14.2,130.0,,5200.0,268.999667,-29.8631389
KMT-2017-BLG-0428L b,KMT-2017-BLG-0428L,kmt-2017-blg-0428l,Microlensing,microlensing,2023,2023,false,2020s,,2.23,5.59,,5400.0,271.38525,-28.4902806
GJ 536 c,GJ 536,gj 536,Radial Velocity,radial velocity,2025,2025,false,2020s,32.761,2.3,5.89,290.5,10.4092,210.2597264,-2.6522901
TOI-663 b,TOI-663,toi-663,Transit,transit,2024,2024,false,2020s,2.598902,2.27,4.45,674.0,64.2308,160.0658525,-8.5110827
TOI-1259 A b,TOI-1259 A,toi-1259 a,Transit,transit,2021,2021,false,2020s,3.477978,11.45557828,140.16232749,963.0,118.106,282.1001665,79.2564761
TOI-2107 b,TOI-2107,toi-2107,Transit,transit,2024,2024,false,2020s,2.4545467,13.57407563,263.79757781,1397.0,236.705,286.7965405,-58.6968348
KMT-2020-BLG-0414L c,KMT-2020-BLG-0414L,kmt-2020-blg-0414l,Microlensing,microlensing,2021,2021,false,2020s,,11.9,8581.366989,,1220.0,271.915,-28.4852222
TOI-1248 b,TOI-1248,toi-1248,Transit,transit,2024,2024,false,2020s,4.3601561,6.8084859,27.4,952.09,168.735,259.0235918,63.1056072
TOI-4465 b,TOI-4465,toi-4465,Transit,transit,2025,2025,false,2020s,101.94054,14.01122587,1872.00931723,427.0,121.139,276.1340312,15.8418856
TOI-2345 b,TOI-2345,toi-2345,Transit,transit,2025,2025,false,2020s,1.0528573,1.504,3.49,1478.0,81.6541,43.884794,-34.9779745
TOI-5788 c,TOI-5788,toi-5788,Transit,transit,2026,2026,false,2020s,16.213362,2.272,6.4,667.0,97.614,287.4249017,31.7615284
TOI-5788 b,TOI-5788,toi-5788,Transit,transit,2026,2026,false,2020s,6.340758,1.528,3.72,910.0,97.614,287.4249017,31.7615284
TOI-1136 g,TOI-1136,toi-1136,Transit,transit,2022,2022,false,2020s,39.545,2.53,5.6,574.0,84.5362,192.1848981,64.8552755
TOI-5232 b,TOI-5232,toi-5232,Transit,transit,2024,2024,false,2020s,4.0966692,12.778238,743.71847238,1772.0,609.388,294.3374248,35.2764934
TOI-912 b,TOI-912,toi-912,Transit,transit,2025,2025,false,2020s,4.6780691,1.93,5.1,551.0,26.1072,229.3285665,-80.4733446
TOI-813 b,TOI-813,toi-813,Transit,transit,2020,2020,false,2020s,83.8911,6.71,36.4,610.0,263.145,72.6940102,-60.9054608
Kepler-1914 b,Kepler-1914,kepler-1914,Transit,transit,2021,2021,false,2020s,30.82789993,2.9429803,8.97,585.0,1621.56,291.4314024,38.6543635
HAT-P-64 b,HAT-P-64,hat-p-64,Transit,transit,2021,2021,false,2020s,4.007232,19.08889413,184.34047606,1766.0,651.897,68.9743955,2.4312732
TOI-1768.01,TOI-1768,toi-1768,Transit,transit,2024,2024,false,2020s,7.337703649,3.453,11.8,1566.0,157.597,152.1027826,55.5399599
HD 28109 c,HD 28109,hd 28109,Transit,transit,2022,2022,false,2020s,55.99712,4.13,9.2,643.0,139.611,65.2383065,-68.1026875
BD+45 564 b,BD+45 564,bd+45 564,Radial Velocity,radial velocity,2021,2021,false,2020s,307.88,13.6,432.24663352,,53.622,32.9470485,45.9242187
TOI-5803 b,TOI-5803,toi-5803,Transit,transit,2023,2023,false,2020s,5.38305,3.2732,10.7,678.87,84.0126,327.2487497,6.2781777
TOI-1749 c,TOI-1749,toi-1749,Transit,transit,2021,2021,false,2020s,4.4929,2.12,14.0,673.0,99.5561,282.7372281,64.419466
TOI-431 b,TOI-431,toi-431,Transit,transit,2021,2021,false,2020s,0.490047,1.28,3.07,1862.0,32.5686,83.2692502,-26.7238698
TOI-2158 b,TOI-2158,toi-2158,Transit,transit,2022,2022,false,2020s,8.60077,10.76062147,260.61929374,1188.0,198.473,276.8100527,20.5268868
TOI-3288 b,TOI-3288,toi-3288,Transit,transit,2025,2025,false,2020s,1.4338635,11.2089807,670.61793877,1059.0,200.5,297.1103158,-43.0180008
Kepler-1987 c,Kepler-1987,kepler-1987,Transit,transit,2023,2023,false,2020s,3.64830183,1.33,2.33,860.0,595.683,295.8254663,42.9433716
TOI-283 b,TOI-283,toi-283,Transit,transit,2025,2025,false,2020s,17.61745,2.34,6.54,661.0,82.7013,118.5693065,-65.441482
TOI-2046 b,TOI-2046,toi-2046,Transit,transit,2022,2022,false,2020s,1.4971842,16.14093221,731.0053361,1828.82,289.668,16.1849423,74.3313055
TOI-2459 b,TOI-2459,toi-2459,Transit,transit,2023,2023,false,2020s,19.104718,2.9531,9.03,445.01,36.6113,82.1433321,-39.3730456
HD 109833 b,HD 109833,hd 109833,Transit,transit,2022,2022,false,2020s,9.188526,2.888,8.69,786.0,79.5561,189.7758591,-74.5740205
TOI-1758 b,TOI-1758,toi-1758,Transit,transit,2024,2024,false,2020s,20.705074685,3.62,6.9,551.44,96.6215,354.741581,75.6852317
TOI-3493 b,TOI-3493,toi-3493,Transit,transit,2025,2025,false,2020s,8.1594667,3.22,8.97,1102.0,96.7224,205.7990331,-22.5854441
Wolf 327 b,Wolf 327,wolf 327,Transit,transit,2024,2024,false,2020s,0.5734745,1.24,2.53,996.0,28.5321,148.3783199,35.570548
K2-414 b,K2-414,k2-414,Transit,transit,2022,2022,false,2020s,4.3696,1.219,1.98,,260.036,351.6361913,-4.6066569
HATS-74 A b,HATS-74 A,hats-74 a,Transit,transit,2021,2021,false,2020s,1.73185606,11.56766808,464.02947422,895.1,299.389,171.0147921,-19.5569588
TOI-880 c,TOI-880,toi-880,Transit,transit,2025,2025,false,2020s,6.3872703,4.95,21.7,805.0,60.6679,94.1644734,-13.987337
TOI-1278 b,TOI-1278,toi-1278,Transit,transit,2021,2021,false,2020s,14.47567,12.21778896,5879.8255295,407.87,75.5759,320.4784442,35.648625
TOI-2096 b,TOI-2096,toi-2096,Transit,transit,2023,2023,false,2020s,3.1190633,1.243,2.08,445.0,48.4809,151.6186989,74.8272107
TOI-1442 b,TOI-1442,toi-1442,Transit,transit,2022,2022,false,2020s,0.4090677,1.17,1.71,1072.0,41.1659,287.2921006,74.1742762
TOI-700 c,TOI-700,toi-700,Transit,transit,2020,2020,false,2020s,16.051137,2.6,7.27,356.0,31.1265,97.0957165,-65.5786149
K2-316 c,K2-316,k2-316,Transit,transit,2020,2020,false,2020s,5.26,1.83,4.01,423.0,112.486,233.6247336,-23.2594663
TOI-1295 b,TOI-1295,toi-1295,Transit,transit,2024,2024,false,2020s,3.1968838,15.69257298,451.31633794,2360.0,388.227,256.6722026,67.8715032
LP 890-9 b,LP 890-9,lp 890-9,Transit,transit,2022,2022,false,2020s,2.7299025,1.32,13.2,396.0,32.4298,64.1309096,-28.3157909
TOI-261.02,TOI-261,toi-261,Transit,transit,2021,2021,false,2020s,13.03935862135,3.34822227,11.2,1007.53,114.495,15.2181412,-24.4239934
TOI-1203 e,TOI-1203,toi-1203,Radial Velocity,radial velocity,2025,2025,false,2020s,204.59,7.31,42.1,,64.9943,168.2267358,-34.4069371
Kepler-1764 b,Kepler-1764,kepler-1764,Transit,transit,2021,2021,false,2020s,70.46829987,4.55527871,18.8,511.0,1542.48,293.8799047,41.3938374
TOI-4641 b,TOI-4641,toi-4641,Transit,transit,2023,2023,false,2020s,22.09341,8.18255591,1229.99593509,950.11,86.3501,42.5582023,25.3335334
TOI-480 b,TOI-480,toi-480,Transit,transit,2024,2024,false,2020s,6.866196,2.85372018,20.8,1198.94,54.5306,88.3784618,-16.2653974
HD 39194 b,HD 39194,hd 39194,Radial Velocity,radial velocity,2021,2021,false,2020s,5.6368,1.83,4.0,,26.4131,86.129071,-70.1382377
Kepler-880 c,Kepler-880,kepler-880,Transit,transit,2023,2023,false,2020s,11.8061737,2.87,8.6,1407.0,601.324,281.9712347,43.6727839
TOI-4602.01,TOI-4602,toi-4602,Transit,transit,2024,2024,false,2020s,3.9812091,2.550449,7.04,1380.27,63.0637,60.6003316,31.3298354
WASP-186 b,WASP-186,wasp-186,Transit,transit,2020,2020,false,2020s,5.026799,12.44199,1341.2426,1378.4,278.514,18.9953122,21.6169065
TOI-2076 c,TOI-2076,toi-2076,Transit,transit,2021,2021,false,2020s,21.015327,3.69441587,55.0,543.16,41.9091,217.3920159,39.7903991
TOI-261.01,TOI-261,toi-261,Transit,transit,2021,2021,false,2020s,3.3639254,3.0449863,9.51,1722.49,114.495,15.2181412,-24.4239934
TOI-1054.01,TOI-1054,toi-1054,Transit,transit,2021,2021,false,2020s,15.5077855,2.43432,6.5,853.0,88.4343,302.1141738,-54.3175014
HIP 29442 c,TOI-469,toi-469,Radial Velocity,radial velocity,2023,2023,false,2020s,3.5379559,1.551,4.5,1123.0,68.192,93.0578446,-14.6493167
TOI-3837 b,TOI-3837,toi-3837,Transit,transit,2025,2025,false,2020s,11.88865,10.87271128,187.51876013,1178.0,311.705,152.6662832,24.2731213
Wendelstein-1 b,Wendelstein-1,wendelstein-1,Transit,transit,2020,2020,false,2020s,2.663416,11.5609626,188.15536,2198.0,305.3,299.0506412,17.5699627
TOI-3894 b,TOI-3894,toi-3894,Transit,transit,2024,2024,false,2020s,4.33454,15.27784069,260.61929374,1531.0,417.365,201.3748265,52.7681036
TOI-6716 b,TOI-6716,toi-6716,Transit,transit,2026,2026,false,2020s,4.7185898,0.982,0.911,369.0,18.8873,111.657082,-30.5521801
HD 191939 f,HD 191939,hd 191939,Radial Velocity,radial velocity,2022,2022,false,2020s,2898.0,13.2,915.34581216,125.0,53.6089,302.0256247,66.8503014
HD 235088 b,HD 235088,hd 235088,Transit,transit,2023,2023,false,2020s,7.4341325,1.982,4.15,805.0,41.1706,300.6154535,53.3774418
HIP 55507 b,HIP 55507,hip 55507,Radial Velocity,radial velocity,2022,2022,false,2020s,5138.43727,12.6,2585.53409095,,25.4893,170.5227246,46.907803
HD 77946 b,HD 77946,hd 77946,Transit,transit,2024,2024,false,2020s,6.527363,2.89646124,10.9,1128.86,99.451,136.777644,46.6724251
TOI-1136 d,TOI-1136,toi-1136,Transit,transit,2022,2022,false,2020s,12.5199,4.627,8.35,843.0,84.5362,192.1848981,64.8552755
OGLE-2019-BLG-0299L b,OGLE-2019-BLG-0299L,ogle-2019-blg-0299l,Microlensing,microlensing,2021,2021,false,2020s,,12.7,1976.89269154,,5830.0,266.6794583,-23.5843111
TOI-199 c,TOI-199,toi-199,Transit Timing Variations,transit timing variations,2023,2023,false,2020s,273.69,11.4,88.99195396,,102.27,80.1058735,-59.8954326
TOI-500 e,TOI-500,toi-500,Radial Velocity,radial velocity,2022,2022,false,2020s,61.3,3.99,15.05,,47.3924,106.559098,-47.5878156
Kepler-1932 b,Kepler-1932,kepler-1932,Transit,transit,2021,2021,false,2020s,0.524177015,1.51482218,2.91,1891.0,713.733,285.3314903,41.0638435
Kepler-534 c,Kepler-534,kepler-534,Transit,transit,2021,2021,false,2020s,7.378689766,1.227,2.02,933.0,570.659,296.4185696,49.540148
Kepler-1955 b,Kepler-1955,kepler-1955,Transit,transit,2021,2021,false,2020s,14.26519966,1.16654878,1.69,853.0,449.351,299.5347603,40.4777528
Kepler-1869 c,Kepler-1869,kepler-1869,Transit,transit,2023,2023,false,2020s,1.716828304,0.74,0.33,1455.0,113.025,292.6149958,42.7643438
TOI-125 d,TOI-125,toi-125,Transit,transit,2020,2020,false,2020s,19.98,2.93,13.6,638.1,111.059,23.5934253,-66.6763495
TOI-4379 b,TOI-4379,toi-4379,Transit,transit,2024,2024,false,2020s,3.25352,16.69017226,353.74301699,1869.38,645.158,252.0478813,-32.4337532
TOI-198 b,TOI-198,toi-198,Transit,transit,2023,2023,false,2020s,10.2152,1.44,2.67,368.0,23.7262,2.2715087,-27.1217452
TOI-500 d,TOI-500,toi-500,Radial Velocity,radial velocity,2022,2022,false,2020s,26.233,6.35,33.12,,47.3924,106.559098,-47.5878156
HD 155918 b,HD 155918,hd 155918,Radial Velocity,radial velocity,2022,2022,false,2020s,1.87567,2.67,7.62788177,,27.561,260.5364025,-75.349239
Kepler-1866 b,Kepler-1866,kepler-1866,Transit,transit,2021,2021,false,2020s,11.66009998,2.08215108,4.99,834.0,976.737,286.2246453,44.6544869
TOI-4582 b,TOI-4582,toi-4582,Transit,transit,2023,2023,false,2020s,31.034,10.53644186,168.44905571,614.66,383.846,256.8601374,68.8656263
TOI-2274 b,TOI-2274,toi-2274,Transit,transit,2024,2024,false,2020s,2.67963,2.45,6.57,771.46,48.876,277.459311,40.5414117
TOI-1751 b,TOI-1751,toi-1751,Transit,transit,2024,2024,false,2020s,37.46852,2.9507845,19.5,651.64,113.335,243.4888534,63.5335297
TOI-4145 A b,TOI-4145 A,toi-4145 a,Transit,transit,2023,2023,false,2020s,4.0664428,13.30506009,136.66621501,1074.0,205.387,39.4297435,80.2673838
TOI-1180 b,TOI-1180,toi-1180,Transit,transit,2024,2024,false,2020s,9.686760378,3.072,10.0,638.18,72.0238,214.5557741,82.1937642
HD 25463 b,HD 25463,hd 25463,Transit,transit,2023,2023,false,2020s,7.0491423,2.54535814,8.7,1198.46,45.6181,60.7483361,9.2077676
Kepler-1990 b,Kepler-1990,kepler-1990,Transit,transit,2023,2023,false,2020s,1.73513619,3.27,10.7,1554.0,392.739,299.7047433,44.4357068
Kepler-633 c,Kepler-633,kepler-633,Transit,transit,2021,2021,false,2020s,23.78319931,2.296,5.89,725.0,680.54,295.2173259,40.5921599
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,kmt-2021-blg-0240l,Microlensing,microlensing,2022,2022,false,2020s,,9.6,66.74396547,,6600.0,267.5772917,-30.0049694
TOI-5592 b,TOI-5592,toi-5592,Transit,transit,2025,2025,false,2020s,2.6085846,17.14974047,285.72773789,1789.0,597.026,106.6800684,65.857249
TOI-1338 c,TOI-1338 A,toi-1338 a,Radial Velocity,radial velocity,2023,2023,false,2020s,215.79,10.3,75.4,,399.017,92.1330955,-59.5409853
Kepler-1952 b,Kepler-1952,kepler-1952,Transit,transit,2021,2021,false,2020s,27.21080017,1.23923346,2.07,725.0,852.062,288.0764082,43.9584839
GJ 806 c,GJ 806,gj 806,Radial Velocity,radial velocity,2023,2023,false,2020s,6.64064,2.28,5.8,490.0,12.0445,311.2697002,44.5002351
TOI-1775 b,TOI-1775,toi-1775,Transit,transit,2024,2024,false,2020s,10.2405549,8.04728896,96.0,707.89,149.234,150.1151015,39.4577506
TOI-2796 b,TOI-2796,toi-2796,Transit,transit,2023,2023,false,2020s,4.8084983,17.26183028,139.84449908,1205.0,350.343,84.1527191,0.8962788
HD 28109 b,HD 28109,hd 28109,Transit,transit,2022,2022,false,2020s,22.891054,2.69,6.2,867.0,139.611,65.2383065,-68.1026875
TOI-2427 b,TOI-2427,toi-2427,Transit,transit,2022,2022,false,2020s,1.3060011,1.8,3.89,1117.0,28.5147,52.2917315,-31.3628665
HD 110067 d,HD 110067,hd 110067,Transit,transit,2023,2023,false,2020s,20.519617,2.852,8.52,602.0,32.1585,189.8392243,20.0273377
Kepler-1514 c,Kepler-1514,kepler-1514,Transit,transit,2020,2020,false,2020s,10.514181,1.1758241,1.74,1066.0,397.292,292.6274943,37.8601653
Kepler-68 e,Kepler-68,kepler-68,Radial Velocity,radial velocity,2023,2023,false,2020s,3455.0,11.2,86.4493267,,144.166,291.0323102,49.0402129
TOI-332 b,TOI-332,toi-332,Transit,transit,2023,2023,false,2020s,0.777038,3.2,57.2,1871.0,222.852,348.0589516,-44.8764852
TOI-880.02,TOI-880,toi-880,Transit,transit,2024,2024,false,2020s,2.57571,2.19,5.43,1085.0,60.6679,94.1644734,-13.987337
HD 80653 b,HD 80653,hd 80653,Transit,transit,2020,2020,false,2020s,0.719573,1.613,5.72,2463.0,109.86,140.3390845,14.3678691
TOI-6130 b,TOI-6130,toi-6130,Transit,transit,2024,2024,false,2020s,2.392679,14.3474953,333.71982735,1750.0,220.882,339.2050832,16.8271941
K2-338 b,K2-338,k2-338,Transit,transit,2021,2021,false,2020s,3.850614,1.03,1.08,783.0,156.951,124.3609294,17.0241557
KMT-2019-BLG-1367L b,KMT-2019-BLG-1367L,kmt-2019-blg-1367l,Microlensing,microlensing,2023,2023,false,2020s,,1.85,4.08,,4670.0,272.4713333,-29.7622111
TOI-1422 c,TOI-1422,toi-1422,Radial Velocity,radial velocity,2025,2025,false,2020s,34.5633,2.61,14.0,628.0,155.141,354.240829,39.6392793
TOI-1683.01,TOI-1683,toi-1683,Transit,transit,2024,2024,false,2020s,3.0575356,2.6382,7.45,929.25,51.1884,65.9796504,27.8223701
TOI-5143 c,TOI-5143,toi-5143,Transit,transit,2025,2025,false,2020s,5.2097118,16.25302201,,904.48,181.38,165.3651202,5.1394812
NGTS-25 b,NGTS-25,ngts-25,Transit,transit,2022,2022,false,2020s,2.823093,11.46678726,203.09235207,1101.0,521.233,307.4182976,-39.0323568
TOI-5726.01,TOI-5726,toi-5726,Transit,transit,2024,2024,false,2020s,5.491125215,2.554,7.05,1093.03,108.848,123.3950504,68.5745899
TOI-1260 b,TOI-1260,toi-1260,Transit,transit,2021,2021,false,2020s,3.127463,2.41,8.56,871.0,73.5977,157.1440712,65.8541986
TOI-3976 A b,TOI-3976 A,toi-3976 a,Transit,transit,2023,2023,false,2020s,6.607662,12.27383387,55.61997123,1295.0,516.087,224.3560083,44.2743223
Kepler-1802 b,Kepler-1802,kepler-1802,Transit,transit,2021,2021,false,2020s,15.45020008,1.671,3.43,581.0,636.694,300.2420869,44.1412854
TOI-4155 b,TOI-4155,toi-4155,Transit,transit,2025,2025,false,2020s,3.320729,3.21,10.4,1255.0,240.737,325.6362269,77.7343836
TOI-431 c,TOI-431,toi-431,Radial Velocity,radial velocity,2021,2021,false,2020s,4.8494,1.49,2.83,867.0,32.5686,83.2692502,-26.7238698
TOI-5716 b,TOI-5716,toi-5716,Transit,transit,2025,2025,false,2020s,6.7663,0.96,0.84,400.0,39.4122,201.9007989,73.1774325
TOI-4342 c,TOI-4342,toi-4342,Transit,transit,2023,2023,false,2020s,10.688716,2.415,6.41,508.9,61.5204,324.3894196,-77.9791468
HD 63433 d,HD 63433,hd 63433,Transit,transit,2023,2023,false,2020s,4.209075,1.073,1.25,1040.0,22.4035,117.4793699,27.3631342
HD 35843 b,HD 35843,hd 35843,Radial Velocity,radial velocity,2025,2025,false,2020s,9.8991,2.29,5.84,,69.6026,81.3488924,-44.4312849
TOI-277 b,TOI-277,toi-277,Transit,transit,2022,2022,false,2020s,3.994,2.65,7.51,587.92,64.6692,19.0766985,-20.9532772
TOI-2986 b,TOI-2986,toi-2986,Transit,transit,2025,2025,false,2020s,3.2783662,9.292245,96.61983573,1622.0,563.149,163.7715605,-6.4784524
mu2 Sco b,mu2 Sco,mu2 sco,Imaging,imaging,2022,2022,false,2020s,,12.3,4576.7290608,,,253.0838724,-38.0176339
Kepler-1863 b,Kepler-1863,kepler-1863,Transit,transit,2021,2021,false,2020s,44.99760056,2.26309256,5.74,508.0,865.546,282.2397185,43.2440854
KOINTREAU-1 b,XEST 17-036,xest 17-036,Imaging,imaging,2026,2026,false,2020s,,12.4,3368.9811142,,158.618,68.359288,22.758056
TOI-2411 b,TOI-2411,toi-2411,Transit,transit,2022,2022,false,2020s,0.7826942,1.68,3.46,1355.0,59.5362,20.9224567,-8.7017944
TOI-3082 b,TOI-3082,toi-3082,Transit,transit,2023,2023,false,2020s,1.926907,3.6621,13.0,1032.78,113.048,195.9080719,-19.2189845
Kepler-1836 b,Kepler-1836,kepler-1836,Transit,transit,2021,2021,false,2020s,5.254169941,2.55303229,7.05,1093.0,1472.62,292.3150933,40.8387799
Kepler-896 c,Kepler-896,kepler-896,Transit,transit,2023,2023,false,2020s,29.5422566,3.15,10.1,515.0,2334.93,282.4391402,43.7344291
Barnard e,Barnard's star,barnard's star,Radial Velocity,radial velocity,2025,2025,false,2020s,6.7392,0.637,0.193,340.0,1.82655,269.4486144,4.7379808
